family,alignment,format_condition,task,pair_id,layer,relative_depth,c_v,c_a,c_v_zero,c_a_zero
llama,inst,matched_plain,reader,pair_956,13,0.8666666666666667,8.070895560496893e-05,6.664202550954457e-05,0.002143640535893887,0.00021404229014265752
llama,inst,matched_plain,reader,pair_960,13,0.8666666666666667,0.0003295786031243253,0.00010602669541359688,0.0013019555811384365,3.80362242360377e-05
llama,inst,matched_plain,reader,pair_961,13,0.8666666666666667,9.796187576860405e-05,5.931998073194222e-06,0.0010674769917233817,0.000442182967090865
llama,inst,matched_plain,reader,pair_966,13,0.8666666666666667,4.3642493857021236e-05,8.556327484576798e-05,0.0016355722190652955,0.000444799147667041
llama,inst,matched_plain,reader,pair_970,13,0.8666666666666667,0.0003512849670794793,6.158120537858025e-05,0.00225640559670115,0.0002478146845836804
llama,inst,matched_plain,reader,pair_983,13,0.8666666666666667,4.612148092508761e-05,1.4708152034081934e-05,0.0032797412597513897,6.0554251158251304e-05
llama,inst,matched_plain,reader,pair_988,13,0.8666666666666667,0.00011430009771995486,3.946789363062919e-05,0.0027332301361626676,0.00043032855637203937
llama,inst,matched_plain,reader,pair_999,13,0.8666666666666667,0.001238186149405962,1.7438540878877973e-05,0.0024074982283632806,0.00029198437177946346
llama,inst,matched_plain,reader,pair_8,13,0.8666666666666667,4.277313628442414e-05,8.56819432124567e-05,0.0034794431554381333,0.00010720753682402773
llama,inst,matched_plain,reader,pair_16,13,0.8666666666666667,0.0007348319664570724,1.75652314347019e-05,0.001262021058070495,1.1715849137949874e-05
llama,inst,matched_plain,reader,pair_17,13,0.8666666666666667,0.0001346957751842126,0.00012480724313057578,0.001212236075498474,0.0003915913915086833
llama,inst,matched_plain,reader,pair_26,13,0.8666666666666667,1.2311348679183709e-05,8.536878711318252e-05,0.0028382378863121005,0.00023987138252579143
llama,inst,matched_plain,reader,pair_36,13,0.8666666666666667,1.0428170232223977e-05,0.0001632726893445735,0.002013938969017026,0.00015929756272381468
llama,inst,matched_plain,reader,pair_37,13,0.8666666666666667,0.0001898228100225552,9.502780671599709e-05,0.0005428992580132075,0.0001412645614573549
llama,inst,matched_plain,reader,pair_45,13,0.8666666666666667,0.0011037184805475775,0.0002368316245275892,0.0020049144742193548,0.00012711224904915497
llama,inst,matched_plain,reader,pair_48,13,0.8666666666666667,0.00035240140938253006,0.00029501107585705455,0.002473077278753344,0.0001490828217347584
llama,inst,matched_plain,reader,pair_53,13,0.8666666666666667,0.00048824325060170537,0.0001258983737839614,0.0027867360910018846,0.00015141652042416354
llama,inst,matched_plain,reader,pair_103,13,0.8666666666666667,0.00018493691460363948,0.00011849973358746269,0.0029617289366159483,0.0004506753841466704
llama,inst,matched_plain,reader,pair_111,13,0.8666666666666667,0.00029471971800809627,6.903930317747609e-05,0.003098005309932539,0.00028832615446638954
llama,inst,matched_plain,reader,pair_112,13,0.8666666666666667,0.0013215826986749946,0.0001253181367699696,0.002149156850284939,0.0003720858428506446
llama,inst,matched_plain,reader,pair_115,13,0.8666666666666667,3.598257105696945e-05,0.00023534656098700424,0.0018861629492770149,5.005161060811503e-05
llama,inst,matched_plain,reader,pair_119,13,0.8666666666666667,0.0002751354578176546,9.712341022627413e-05,0.0037357573757690332,0.00023333631078070738
llama,inst,matched_plain,reader,pair_122,13,0.8666666666666667,0.00010982353354904717,2.252417072323709e-05,0.0018433516434503971,2.7632477262784505e-05
llama,inst,matched_plain,reader,pair_123,13,0.8666666666666667,0.00020680649491922054,3.464261041941086e-05,0.0016233756652095366,0.0001510335269108154
llama,inst,matched_plain,reader,pair_127,13,0.8666666666666667,0.00029610914850497494,8.64667915685402e-05,0.0032241551673362068,0.00015687414641796238
llama,inst,matched_plain,reader,pair_129,13,0.8666666666666667,2.583230082464638e-05,0.00023962798701671062,0.004272262266040272,7.76376986246774e-05
llama,inst,matched_plain,reader,pair_143,13,0.8666666666666667,0.0010029556307395993,0.00020931419899206105,0.0023967659444714684,0.0001911740490019298
llama,inst,matched_plain,reader,pair_146,13,0.8666666666666667,0.00033024175652229815,2.779045422851567e-05,0.002566375754302186,1.2974932683817997e-07
llama,inst,matched_plain,reader,pair_147,13,0.8666666666666667,0.00040981398354222875,4.9621741644578776e-05,0.001828110483951484,0.00027632799048404877
llama,inst,matched_plain,reader,pair_150,13,0.8666666666666667,0.0002158875571609542,0.00015187122664439556,0.0015769234470139892,2.895431255911518e-05
llama,inst,matched_plain,reader,pair_151,13,0.8666666666666667,0.0014102599222178824,0.0001804607971127581,0.0003488346193689651,0.0003119887861657844
llama,inst,matched_plain,reader,pair_152,13,0.8666666666666667,6.6411822714052e-05,0.00021043974065459992,0.001258727595723208,8.779285030158235e-05
llama,inst,matched_plain,reader,pair_157,13,0.8666666666666667,0.0005541029631093153,0.00042957916991692713,0.002138747558052323,0.0007108533897248748
llama,inst,matched_plain,reader,pair_162,13,0.8666666666666667,8.69226702144843e-05,2.7991011650740916e-06,0.0022743662623447847,0.0002974867539435877
llama,inst,matched_plain,reader,pair_171,13,0.8666666666666667,0.0001511484553047282,5.4493551788326045e-05,0.0008744525078778764,3.370234131772065e-05
llama,inst,matched_plain,reader,pair_180,13,0.8666666666666667,6.351534826087857e-06,0.00013467414689927182,0.002212414115000172,0.00016755424555103815
llama,inst,matched_plain,reader,pair_183,13,0.8666666666666667,0.00014987316283487928,1.550328461519257e-05,0.0013493929604013744,0.0002699620249195789
llama,inst,matched_plain,reader,pair_186,13,0.8666666666666667,8.598910839818785e-05,0.0002494913129398313,9.287224506948633e-05,0.00044700286808208034
llama,inst,matched_plain,reader,pair_190,13,0.8666666666666667,2.564165648610839e-05,0.0002931418113920614,0.002085464150951566,8.108554698527115e-05
llama,inst,matched_plain,reader,pair_194,13,0.8666666666666667,0.0004616480965538017,2.181884500629394e-05,0.002268753243023447,0.00014850076082773
llama,inst,matched_plain,reader,pair_197,13,0.8666666666666667,0.00014054154013098952,4.393058964691221e-05,0.0015213316636577545,0.0003757824995895831
llama,inst,matched_plain,reader,pair_202,13,0.8666666666666667,0.0005954670517365201,7.790269642971026e-05,0.002068982152075627,3.875177087309112e-05
llama,inst,matched_plain,reader,pair_207,13,0.8666666666666667,7.592104607390127e-05,0.0001580234314904061,0.0009424205496353366,0.0003736892025845151
llama,inst,matched_plain,reader,pair_219,13,0.8666666666666667,0.0009636454107582182,0.0002080841727023497,0.003634474512441699,0.0004988707968527351
llama,inst,matched_plain,reader,pair_224,13,0.8666666666666667,0.0002702627997104301,6.220553547642282e-05,0.0024897493094293566,2.937314483553166e-05
llama,inst,matched_plain,reader,pair_225,13,0.8666666666666667,0.00022399495422487092,0.00012639279336301712,0.002801492277382245,1.6144704312104352e-05
llama,inst,matched_plain,reader,pair_226,13,0.8666666666666667,0.0009439558735033771,0.00017367473172757997,0.004107833635284663,0.00020741379993349796
llama,inst,matched_plain,reader,pair_229,13,0.8666666666666667,0.00042918818561865635,8.438126614329633e-05,0.0015868572209134513,0.00046271102522066343
llama,inst,matched_plain,reader,pair_232,13,0.8666666666666667,0.0012988433093878982,0.00019638903144603148,0.0019572873929076806,6.531950961896626e-05
llama,inst,matched_plain,reader,pair_233,13,0.8666666666666667,2.1332594472234234e-05,2.9014879022959406e-05,0.0026874130141463226,1.847624996553776e-05
llama,inst,matched_plain,reader,pair_246,13,0.8666666666666667,5.324400830453158e-06,3.0813005038154984e-05,0.0037210940075018684,2.2009442111503574e-05
llama,inst,matched_plain,reader,pair_253,13,0.8666666666666667,0.0007737201334192534,1.7089588626006957e-05,0.0020610210193776624,5.837776195782851e-05
llama,inst,matched_plain,reader,pair_255,13,0.8666666666666667,0.000371938762827817,2.3764549548666025e-05,0.0030987297902660416,0.00013495918543338092
llama,inst,matched_plain,reader,pair_258,13,0.8666666666666667,0.0004474493198580731,9.842665619075319e-05,0.0035689021900209283,0.00011821731165984062
llama,inst,matched_plain,reader,pair_262,13,0.8666666666666667,0.0010804892853597536,0.00010074113402680496,0.0006167797794800478,0.0003993532091524088
llama,inst,matched_plain,reader,pair_267,13,0.8666666666666667,0.00016592849445107305,0.00025513684491240696,0.003002086648820068,0.00025900847420512463
llama,inst,matched_plain,reader,pair_279,13,0.8666666666666667,2.811915659428621e-05,0.0001587729747800637,0.002033051665639718,0.00024409476914488693
llama,inst,matched_plain,reader,pair_282,13,0.8666666666666667,0.0003731682375684997,9.4133491676196e-05,0.003975046064782717,0.00017577933601486961
llama,inst,matched_plain,reader,pair_283,13,0.8666666666666667,0.001604735989424455,3.918032675187533e-05,0.004007673262884204,0.00037885690281669326
llama,inst,matched_plain,reader,pair_293,13,0.8666666666666667,0.00010999653202947712,6.281635273541752e-05,0.0027860592567696685,0.0005030872601672343
llama,inst,matched_plain,reader,pair_297,13,0.8666666666666667,0.0003978923154850378,0.0003139331222641317,0.0014533877895228642,0.0003986866873635364
llama,inst,matched_plain,reader,pair_301,13,0.8666666666666667,0.0001465272577787502,0.00014775507057329662,0.0023966391586869307,0.00045379373769716125
llama,inst,matched_plain,reader,pair_303,13,0.8666666666666667,0.00015039871277799932,3.711569955289207e-05,0.00042726611727594843,9.75324911065556e-05
llama,inst,matched_plain,reader,pair_317,13,0.8666666666666667,0.00039974265344699944,0.0001279984732516226,0.0032470222943041804,0.000703962813213721
llama,inst,matched_plain,reader,pair_322,13,0.8666666666666667,1.5324781150738431e-06,0.00015022148272603175,0.0016600765455390132,2.0915001091026397e-05
llama,inst,matched_plain,reader,pair_325,13,0.8666666666666667,0.00032598869154121246,0.00014183596153749534,0.003560735799091219,0.00036213637151760736
llama,inst,matched_plain,reader,pair_347,13,0.8666666666666667,0.0008572007239386892,5.8229636815454455e-05,0.0017019560531394973,0.0006749848549043591
llama,inst,matched_plain,reader,pair_348,13,0.8666666666666667,0.0003651588549731244,1.2007414838421937e-05,0.0011117234780506635,5.358754459283688e-05
llama,inst,matched_plain,reader,pair_358,13,0.8666666666666667,0.0004041145377318145,1.979497858606294e-05,0.003097909389639497,0.0003963969668507872
llama,inst,matched_plain,reader,pair_364,13,0.8666666666666667,6.067308495349977e-05,5.84135710202105e-06,0.004129473272691975,0.00031247093978770124
llama,inst,matched_plain,reader,pair_373,13,0.8666666666666667,6.0645836438943945e-05,0.0003128667745020408,0.003561020974754747,0.000577716237541992
llama,inst,matched_plain,reader,pair_374,13,0.8666666666666667,6.440294374954192e-05,2.9995546756644842e-05,0.0022241046753057603,0.00022079244413397703
llama,inst,matched_plain,reader,pair_376,13,0.8666666666666667,2.4878418606988362e-05,0.00022493615883067974,0.000812801319999501,0.0002911061997217246
llama,inst,matched_plain,reader,pair_384,13,0.8666666666666667,0.0008137871917837103,9.468850210581081e-05,0.003350289262813888,0.00036107114740424606
llama,inst,matched_plain,reader,pair_386,13,0.8666666666666667,0.0001771657596902898,0.00020383153383729535,0.0031881220527107956,0.0004091728604498357
llama,inst,matched_plain,reader,pair_400,13,0.8666666666666667,0.00010108278087095357,0.00038641737631195383,0.003982652088049932,0.00036484871047459677
llama,inst,matched_plain,reader,pair_402,13,0.8666666666666667,8.952826750796561e-05,0.0001419222078160587,0.002594346573878248,0.00030961577452526257
llama,inst,matched_plain,reader,pair_403,13,0.8666666666666667,0.00035745456904923145,0.00010419686811413698,0.002298941811750943,0.00015933694853753622
llama,inst,matched_plain,reader,pair_410,13,0.8666666666666667,3.105619096199774e-05,0.00012581089675745005,0.002178501170830849,0.00021313874713779768
llama,inst,matched_plain,reader,pair_414,13,0.8666666666666667,0.0009212392641293476,4.4537964566160326e-05,0.0032324953480014074,0.00016167073031603252
llama,inst,matched_plain,reader,pair_415,13,0.8666666666666667,0.0013962055368681447,0.00012562528818627072,0.0011667362626663902,0.00036968223867184236
llama,inst,matched_plain,reader,pair_419,13,0.8666666666666667,0.0004608200562641329,0.00024214274313560935,0.0025585753016930113,0.0008714400582414683
llama,inst,matched_plain,reader,pair_421,13,0.8666666666666667,0.00015176354443546813,4.289643258914566e-05,0.0020277792708442988,0.000225254011342102
llama,inst,matched_plain,reader,pair_437,13,0.8666666666666667,0.00023519424924600685,0.0002323564365624975,0.0018989410543719387,0.00020731341534929726
llama,inst,matched_plain,reader,pair_438,13,0.8666666666666667,0.00011876370092789301,0.00017761486882594824,0.0018571481979705595,0.00017203192041925774
llama,inst,matched_plain,reader,pair_441,13,0.8666666666666667,0.00015358145347743601,6.619807426222479e-05,0.0006344548943806316,0.00010743638290389157
llama,inst,matched_plain,reader,pair_452,13,0.8666666666666667,0.00033552839896255904,0.00012048826881994046,0.0007053615274017488,0.00018865832685666106
llama,inst,matched_plain,reader,pair_463,13,0.8666666666666667,3.7422437118905805e-05,0.00015069158166713947,0.0025585766502471685,0.000367859542919291
llama,inst,matched_plain,reader,pair_469,13,0.8666666666666667,0.0002818448947605745,0.00012300494086581182,0.0015266600536891772,0.00017658985954671635
llama,inst,matched_plain,reader,pair_472,13,0.8666666666666667,5.0793705033136405e-05,2.8882583936962192e-05,0.001007054724252221,1.4543964244495555e-05
llama,inst,matched_plain,reader,pair_480,13,0.8666666666666667,0.00013355047664642683,2.8251586145167096e-05,0.001251153594367338,0.00032625132032837456
llama,inst,matched_plain,reader,pair_488,13,0.8666666666666667,8.909361136666405e-05,0.0002995829183536358,0.0016734285462245424,0.0001353265832140238
llama,inst,matched_plain,reader,pair_496,13,0.8666666666666667,0.0008785785561356008,0.00017338379901499223,0.002678873074098753,0.00012033494320817795
llama,inst,matched_plain,reader,pair_503,13,0.8666666666666667,6.251589918893075e-05,1.8346891705434132e-05,0.002711919614477587,0.00031298723627948277
llama,inst,matched_plain,reader,pair_505,13,0.8666666666666667,0.0005459105766520977,0.0001569399879794986,0.0019691766667557786,9.909999549506665e-05
llama,inst,matched_plain,reader,pair_509,13,0.8666666666666667,0.00010129465484887135,8.743902659347214e-05,0.001657679277286661,4.3240441539360575e-05
llama,inst,matched_plain,reader,pair_511,13,0.8666666666666667,0.0011188438089835273,0.00035611248109734817,0.003125638563203026,0.0005543254528834751
llama,inst,matched_plain,reader,pair_515,13,0.8666666666666667,0.0014709327438806596,0.0002012462816560756,0.0014528381854646,4.1823036884380826e-05
llama,inst,matched_plain,reader,pair_517,13,0.8666666666666667,0.0001267528737667334,2.9442378241206768e-05,0.0025937383816989623,0.0006852390430927002
llama,inst,matched_plain,reader,pair_550,13,0.8666666666666667,0.00029868047860226454,0.00022268438359596132,0.0025147822630993133,0.0001445523414096428
llama,inst,matched_plain,reader,pair_571,13,0.8666666666666667,0.00038164583766153726,2.6539943570824676e-05,0.0022585114713216115,0.00018938807627044696
llama,inst,matched_plain,reader,pair_579,13,0.8666666666666667,0.0016980107691795254,7.71365581710981e-05,0.0031463239655575848,0.00023929315837367682
llama,inst,matched_plain,reader,pair_586,13,0.8666666666666667,7.00410206500024e-05,0.00010921818929077176,0.0017852210620521447,0.00013833348214031815
